type,name,mean
293,univariate,feature_wisdom30,0.00020841495722788558
294,univariate,feature_wisdom31,0.00012441521362550876
295,univariate,feature_wisdom32,0.00038007715614126917
296,univariate,feature_wisdom33,0.00013782554034664056
297,univariate,feature_wisdom34,0.0001920557978252544
298,univariate,feature_wisdom35,0.0004108280318898401
299,univariate,feature_wisdom36,0.00036180322622831696
300,univariate,feature_wisdom37,0.0001415537193426974
301,univariate,feature_wisdom38,0.0001121139153570057
302,univariate,feature_wisdom39,0.0002046827323324687
303,univariate,feature_wisdom40,0.00018020586777505295
304,univariate,feature_wisdom41,0.00016424860458322336
305,univariate,feature_wisdom42,0.00047145394618792346
306,univariate,feature_wisdom43,0.00010405377745347938
307,univariate,feature_wisdom44,0.0001419626794680941
308,univariate,feature_wisdom45,0.000209060123799528
309,univariate,feature_wisdom46,0.00015649699996780236
